Categoria,Fundo,Fundo_norm,Data Inicio,Cota (R$),Variacao Dia (%),Acum. Mes (%),Acum. Ano (%),Acum. 12M (%),PL (milhoes R$),Perfil,Perfis,URL
MULTIMERCADO,CAIXA FIC FIF JUROS E MOEDAS MM LP RESP LTDA,CAIXA FIC FIF JUROS E MOEDAS MM LP RESP LTDA,28/06/2012,"3,64086400","0,043","0,72","4,67","13,43","751,765",PF,PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/fi-juros-moedas-multimercado-longo-prazo
MULTIMERCADO,FIC FIF CAIXA EXPERT BTG PACTUAL X10 MM LP RESP LTDA (1),FIC FIF CAIXA EXPERT BTG PACTUAL X10 MM LP RESP LTDA (1),21/03/2013,-,-,-,-,-,-,PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/btg-pactual-x10-multimercado-longo-prazo/
MULTIMERCADO,CAIXA FIC FIF EXPERT PIMCO INCOME IE MM LP RESP LTDA (1),CAIXA FIC FIF EXPERT PIMCO INCOME IE MM LP RESP LTDA (1),21/08/2023,-,-,-,-,-,-,PF,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-expert-pimco-income-ie-fic-multimercado/Paginas/default.aspx
MULTIMERCADO,CAIXA EXPERT GIANT ZARATHUSTRA FIC MULTIMERCADO - RESP LTDA (1),CAIXA EXPERT GIANT ZARATHUSTRA FIC MULTIMERCADO - RESP LTDA (1),12/02/2021,-,-,-,-,-,-,PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/expert-giant-zarathustra-fic-multimercado
CAMBIAL,CAIXA FIC FIF INDEXA DOLAR CAMBIAL RESP LTDA,CAIXA FIC FIF INDEXA DOLAR CAMBIAL RESP LTDA,27/06/2005,"3,73750900","0,413","1,44","-7,02","-6,88","96,390",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/cambiais/fic-cambial-dolar/Paginas/default.aspx
ACOES,CAIXA FIF AÇÕES DIVIDENDOS RESP LTDA,CAIXA FIF ACOES DIVIDENDOS RESP LTDA,03/10/2003,"6,71082300","-0,894","-6,16","5,80","22,02","344,698",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-dividendos
ACOES,CAIXA FIC FIF AÇÕES E-FUNDOS IBOVESPA RESP LTDA,CAIXA FIC FIF ACOES E-FUNDOS IBOVESPA RESP LTDA,05/10/2012,"2,61968900","-0,793","-5,83","8,88","27,16","13,630",PF,GOV | PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-brasil-etf-bovespa/Paginas/default.aspx
ACOES,CAIXA ATENA FIC FIF AÇÕES FUNCIONÁRIOS LIVRE QUANT RESP LTDA,CAIXA ATENA FIC FIF ACOES FUNCIONARIOS LIVRE QUANT RESP LTDA,06/07/2020,"1.936,88910700","-1,303","-6,87","-2,43","16,02","10,337",PF,PF,
ACOES,CAIXA FIF AÇÕES BDR NÍVEL I RESP LTDA,CAIXA FIF ACOES BDR NIVEL I RESP LTDA,24/06/2013,"10,00353800","0,452","6,17","1,02","21,10","275,286",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-bdr-nivel-1
ACOES,CAIXA FIF AÇÕES SMALL CAPS ATIVO RESP LTDA,CAIXA FIF ACOES SMALL CAPS ATIVO RESP LTDA,01/11/2012,"1,46845100","-1,680","-4,08","-3,67","4,05","445,849",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-small-caps-ativo
ACOES,CAIXA FIF AÇÕES CONSUMO RESP LTDA,CAIXA FIF ACOES CONSUMO RESP LTDA,26/04/2012,"1,10914100","-1,660","-3,37","-4,70","-0,97","58,036",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-consumo
ACOES,CAIXA FIF ACOES SUSTENTABILIDADE EMPRESARIAL ISE - IS RESP LTDA,CAIXA FIF ACOES SUSTENTABILIDADE EMPRESARIAL ISE - IS RESP LTDA,05/11/2007,"1,72572200","-1,167","-7,07","1,24","12,95","2,166",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ise
ACOES,CAIXA FIF ACOES PETROBRAS PLUS RESP LTDA,CAIXA FIF ACOES PETROBRAS PLUS RESP LTDA,28/06/2019,"4,84072100","-0,301","-8,33","53,71","59,77","82,400",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-petrobras-plus/Paginas/default.aspx
ACOES,CAIXA FIC FIF AÇÕES IBOVESPA RESP LTDA,CAIXA FIC FIF ACOES IBOVESPA RESP LTDA,15/01/1997,"8,78088000","-0,798","-5,89","8,45","25,80","91,712",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ibovespa
ACOES,CAIXA FIC FIF AÇÕES MULTIGESTOR RESP LTDA (1),CAIXA FIC FIF ACOES MULTIGESTOR RESP LTDA (1),25/06/2019,-,-,-,-,-,-,PF,PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fic-fia-multigestor/Paginas/default.aspx
ACOES,CAIXA FIF AÇÕES CONSTRUÇÃO CIVIL RESP LTDA,CAIXA FIF ACOES CONSTRUCAO CIVIL RESP LTDA,22/06/2009,"1,82058900","-3,278","-5,12","-4,25","18,72","112,934",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-construcao-civil
ACOES,CAIXA FIF AÇÕES INFRAESTRUTURA RESP LTDA,CAIXA FIF ACOES INFRAESTRUTURA RESP LTDA,19/04/2010,"2,95957900","-1,407","-8,09","8,58","22,93","131,932",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-infraestrutura
ACOES,CAIXA ATENA FIC FIF AÇÕES LIVRE QUANT RESP LTDA,CAIXA ATENA FIC FIF ACOES LIVRE QUANT RESP LTDA,31/07/2019,"1,88279900","-1,305","-6,92","-2,82","14,72","47,794",PF,PF | PJ,
ACOES,CAIXA FIF AÇÕES PETROBRAS PRÉ-SAL RESP LTDA,CAIXA FIF ACOES PETROBRAS PRE-SAL RESP LTDA,28/09/2010,"6,79461500","-1,036","-9,25","44,86","53,76","126,820",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-petrobras-pre-sal
ACOES,CAIXA FIF ACOES BANCO DO BRASIL PLUS RESP LTDA,CAIXA FIF ACOES BANCO DO BRASIL PLUS RESP LTDA,23/10/2019,"1.313,34832800","0,568","-5,77","-3,92","-14,55","42,208",PF,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/Caixa-FI-Acoes-Banco-do-Brasil-Plus/Paginas/default.aspx
ACOES,CAIXA FIF AÇÕES VALE DO RIO DOCE RESP LTDA,CAIXA FIF ACOES VALE DO RIO DOCE RESP LTDA,20/02/2002,"39,34944400","0,559","2,23","13,90","61,99","673,293",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-vale-rio-doce
ACOES,CAIXA FIF ACOES SEGURIDADE RESP LTDA,CAIXA FIF ACOES SEGURIDADE RESP LTDA,03/05/2021,"2,64956500","-1,626","-1,54","9,37","25,30","441,932",PF,GOV | PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-seguridade/Paginas/default.aspx
ACOES,CAIXA FIF AÇÕES IBRX ATIVO RESP LTDA,CAIXA FIF ACOES IBRX ATIVO RESP LTDA,12/09/2005,"4,83610200","-1,033","-5,94","7,76","27,04","23,393",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ibrx-ativo
ACOES,CAIXA FIF ACOES INDEXA SETOR FINANCEIRO RESP LTDA,CAIXA FIF ACOES INDEXA SETOR FINANCEIRO RESP LTDA,26/01/2021,"1.506,45317000","-1,187","-7,08","3,51","16,05","30,169",PF,GOV | PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/caixa-fia-indexa-setor-financeiro/Paginas/default.aspx
ACOES,CAIXA FIC FIF ACOES DIVIDENDOS QUANTITATIVO RESP LTDA,CAIXA FIC FIF ACOES DIVIDENDOS QUANTITATIVO RESP LTDA,02/09/2021,"1,94889800","-0,874","-4,92","-4,20","11,40","1,808",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fic-fia-dividendos-quantitativo/Paginas/default.aspx
ACOES,CAIXA FIF ACOES INDEXA PIBB IBRX 50 RESP LTDA,CAIXA FIF ACOES INDEXA PIBB IBRX 50 RESP LTDA,12/09/2005,"5,94367900","-0,719","-5,99","10,49","29,26","44,158",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-pibb-sem-opcao-de-venda
ACOES,CAIXA FIF ACOES IBOVESPA ATIVO RESP LTDA,CAIXA FIF ACOES IBOVESPA ATIVO RESP LTDA,01/02/2007,"2,22833500","-1,223","-5,22","6,20","24,97","35,818",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ibovespa-ativo
ACOES,CAIXA FIF AÇÕES PETROBRÁS RESP LTDA,CAIXA FIF ACOES PETROBRAS RESP LTDA,10/07/2000,"44,89187800","-0,300","-8,33","53,76","59,89","903,359",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-petrobras
ACOES,CAIXA FIF ACOES INDEXA IAGRO RESP LTDA,CAIXA FIF ACOES INDEXA IAGRO RESP LTDA,14/06/2022,"0,87163100","-1,668","-5,15","-9,45","-17,48","2,938",PF,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-indexa-iagro/Paginas/default.aspx
ACOES,CAIXA FIC FIF ACOES COMPROMISSO BDR NIVEL I RESP LTDA,CAIXA FIC FIF ACOES COMPROMISSO BDR NIVEL I RESP LTDA,05/11/2021,"1,19450400","0,184","-0,23","-1,29","14,46","3,843",PF,PF | PJ | RPPS,http://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/FIA-Institucional-BDR-nivel-I/Paginas/default.aspx
ACOES,CAIXA SEGURIDADE II FIF ACOES - RESP LTDA,CAIXA SEGURIDADE II FIF ACOES - RESP LTDA,24/03/2025,"1,30899900","-1,627","-1,55","9,31","25,12","19,482",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-seguridade/Paginas/default.aspx
ACOES,CAIXA FIF ACOES ELETROBRAS RESP LTDA,CAIXA FIF ACOES ELETROBRAS RESP LTDA,30/05/2022,"1,82831800","-1,232","-12,93","6,35","74,05","265,122",PF,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-eletrobras/Paginas/default.aspx
ACOES,CAIXA FIC ACOES EXPERT VERDE AM LONG BIAS - RESP LTDA (1),CAIXA FIC ACOES EXPERT VERDE AM LONG BIAS - RESP LTDA (1),05/10/2020,-,-,-,-,-,-,PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/CAIXA-Expert-Verde-Am-Long-Bias-FIC-Acoes/Paginas/default.aspx
ACOES,CAIXA EXPERT CLARITAS VALOR FIC FIF AÇÕES - RESP LTDA (1),CAIXA EXPERT CLARITAS VALOR FIC FIF ACOES - RESP LTDA (1),19/10/2020,-,-,-,-,-,-,PF,GOV | PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/caixa-expert-claritas-valor-fic-acoes/Paginas/default.aspx
FUNDO DE INDICE,CAIXA ETF IBOVESPA FUNDO DE ÍNDICE RESP LTDA,CAIXA ETF IBOVESPA FUNDO DE INDICE RESP LTDA,12/11/2012,"171,89574300","-0,797","-5,83","9,08","27,79","42,975",PF,PF | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-indices/etf-ibovespa-fundo-de-indice/
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS ELETROBRAS MIGRACAO,CAIXA FMP-FGTS ELETROBRAS MIGRACAO,09/06/2022,"1,86910000","-1,234","-12,89","6,45","74,42","5,081",PF,PF,
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS ELETROBRAS RESP LTDA,CAIXA FMP-FGTS ELETROBRAS RESP LTDA,14/06/2022,"1,82302400","-1,241","-12,94","6,49","74,51","1.667,739",PF,PF,
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS PETROBRÁS IV RESP LTDA,CAIXA FMP-FGTS PETROBRAS IV RESP LTDA,17/08/2000,"49,93711600","-0,298","-8,31","54,18","60,82","724,630",PF,PF,
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS VALE RIO DOCE II RESP LTDA,CAIXA FMP-FGTS VALE RIO DOCE II RESP LTDA,27/03/2002,"43,59307100","0,562","2,27","14,13","62,88","790,938",PF,PF,
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS CL ABSOLUTO RESP LTDA,CAIXA FMP-FGTS CL ABSOLUTO RESP LTDA,24/08/2001,"16,60411100","-1,271","-6,36","-1,55","17,74","115,045",PF,PF,
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS VALE RIO DOCE MIGRAÇÃO RESP LTDA,CAIXA FMP-FGTS VALE RIO DOCE MIGRACAO RESP LTDA,26/02/2002,"36,55274800","0,558","2,22","13,91","61,73","11,938",PF,PF,
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS PETROBRÁS II RESP LTDA,CAIXA FMP-FGTS PETROBRAS II RESP LTDA,17/08/2000,"44,12603600","-0,301","-8,32","53,90","60,08","626,797",PF,PF,
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS VALE RIO DOCE I RESP LTDA,CAIXA FMP-FGTS VALE RIO DOCE I RESP LTDA,27/03/2002,"37,53609000","0,561","2,24","13,91","62,01","473,682",PF,PF,
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS PETROBRÁS III RESP LTDA,CAIXA FMP-FGTS PETROBRAS III RESP LTDA,17/08/2000,"46,91623500","-0,299","-8,31","54,06","60,44","722,363",PF,PF,
RENDA FIXA SIMPLES,CAIXA AZULZINHA FIC FIF RF SIMPLES - RESP LTDA (2),CAIXA AZULZINHA FIC FIF RF SIMPLES - RESP LTDA (2),13/06/2025,"1,12022200","0,047","0,70","4,70","0,00","52,100",PJ,PJ,http://site.extra.caixa.gov.br/fundos-investimento/fundo-simples/fic-azulzinha-rf-simples/Paginas/default.aspx
RENDA FIXA SIMPLES,CAIXA FIC FIF AMETISTA CORP RF SIMPLES RESP LTDA,CAIXA FIC FIF AMETISTA CORP RF SIMPLES RESP LTDA,12/07/2023,"1,35191100","0,047","0,71","4,75","13,04","228,568",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/fundo-simples/fic-ametista-corporativo-rf-simples/Paginas/default.aspx
RENDA FIXA,CAIXA FIC FIF EQUILIBRIO MPE RF LP RESP LTDA,CAIXA FIC FIF EQUILIBRIO MPE RF LP RESP LTDA,05/07/2006,"5,86115300","0,054","0,79","5,07","13,98","41,482",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-equilibrio-mpe-rf-lp/
RENDA FIXA,CAIXA FIF SAUDE SUPLEMENTAR ANS RF LP - RESP LTDA,CAIXA FIF SAUDE SUPLEMENTAR ANS RF LP - RESP LTDA,15/07/2008,"5,10075100","0,052","0,78","5,29","14,51","790,069",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-saude-suplementar-anf-rf
RENDA FIXA,CAIXA FIC FIF TITULO PUBLICO MPE RF LP RESP LTDA,CAIXA FIC FIF TITULO PUBLICO MPE RF LP RESP LTDA,05/10/2012,"3,20459100","0,051","0,76","5,15","13,83","18,639",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-fic-tp-mpe-rf-lp/
RENDA FIXA,CAIXA FIC FIF PATRIMONIO IND.DE PRECOS RF LP RESP LTDA,CAIXA FIC FIF PATRIMONIO IND.DE PRECOS RF LP RESP LTDA,03/01/2000,"23,70115700","0,047","0,71","5,86","11,79","94,800",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-patrimonio-indice-precos-rf-longo-prazo
RENDA FIXA,CAIXA GIRO EMPRESAS FIC FIF RF REF DI LP RESP LTDA,CAIXA GIRO EMPRESAS FIC FIF RF REF DI LP RESP LTDA,27/03/2013,"3,25903600","0,052","0,77","5,19","14,27","7.762,734",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-giro-empresas-ref-di-longo-prazo/Paginas/default.aspx
RENDA FIXA,CAIXA FIF DIAMANTE CORP RF CRED PRIV LP - RESP LTDA,CAIXA FIF DIAMANTE CORP RF CRED PRIV LP - RESP LTDA,06/11/2019,"1.877,40101200","0,060","0,88","5,46","15,13","15.648,413",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/empresa/renda-fixa/credito-privado/caixa-fi-diamante-corporativo-rf-cred-priv-lp
RENDA FIXA,CAIXA FIF SAFIRA CORPORATIVO RF LP - RESP LTDA,CAIXA FIF SAFIRA CORPORATIVO RF LP - RESP LTDA,11/05/2009,"4,85837100","0,053","0,80","5,37","14,75","3.070,484",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/renda-fixa/referenciados/fi-safira-corporativo-rf-lp
RENDA FIXA,CAIXA FIC INST SOBERANO PLUS RF,CAIXA FIC INST SOBERANO PLUS RF,21/10/2022,"1,54240400","0,053","0,79","5,36","14,76","343,789",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-institucional-soberano-plus-rf-lp/Paginas/default.aspx
RENDA FIXA,CAIXA FIF SAUDE SUPLEMENTAR ANS II RF LP - RESP LTDA,CAIXA FIF SAUDE SUPLEMENTAR ANS II RF LP - RESP LTDA,04/12/2008,"5,10215500","0,053","0,79","5,39","14,79","284,388",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-saude-suplementar-ans-ii-rf-longo-prazo
RENDA FIXA,CAIXA FIF CNI RF LP - RESP LTDA,CAIXA FIF CNI RF LP - RESP LTDA,26/01/2005,"8,67342900","0,053","0,79","5,32","14,73","3.996,642",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/empresa/renda-fixa/fi-cni-rf-longo-prazo/Paginas/default.aspx
RENDA FIXA,CAIXA FIF SEBRAE RF LP RESP LTDA,CAIXA FIF SEBRAE RF LP RESP LTDA,22/12/2000,"17,83997800","0,053","0,80","5,37","14,81","4.796,510",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/empresa/renda-fixa/fi-sebrae-rf-longo-prazo/Paginas/default.aspx
RENDA FIXA REFERENCIADO,CAIXA FIC FIF GIRO MPE REF DI LP RESP LTDA,CAIXA FIC FIF GIRO MPE REF DI LP RESP LTDA,09/09/2013,"2,81398800","0,048","0,72","4,84","13,26","13.521,110",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-giro-mpe-ref-di-longo-prazo/Paginas/default.aspx
RENDA FIXA REFERENCIADO,CAIXA FIF TOPAZIO CORP RF REFERENC DI - RESP LTDA,CAIXA FIF TOPAZIO CORP RF REFERENC DI - RESP LTDA,22/06/2010,"4,40936500","0,054","0,80","5,40","14,84","12.412,072",PJ,GOV | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/referenciados/fic-topazio-rf-ref-di-lp/Paginas/default.aspx
RENDA FIXA REFERENCIADO,CAIXA FIC ESMERALDA CORP RF REF DI CRED PRIV LP - RESP LTDA,CAIXA FIC ESMERALDA CORP RF REF DI CRED PRIV LP - RESP LTDA,03/11/2023,"1,36809900","0,054","0,81","5,46","15,06","3.707,145",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-esmeralda-corp-ref-di/Paginas/default.aspx
RENDA FIXA CURTO PRAZO,CAIXA FIC FIF TURQUESA CORPORATIVO RF CP RESP LTDA,CAIXA FIC FIF TURQUESA CORPORATIVO RF CP RESP LTDA,01/10/2020,"1.764,89681100","0,052","0,79","5,32","14,65","1.436,996",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/voce/renda-fixa/fic-turquesa-corporativo-curto-prazo
RENDA FIXA CURTO PRAZO,CAIXA FIC FIF AUTOMATICO POLIS RF CURTO PRAZO RESP LTDA,CAIXA FIC FIF AUTOMATICO POLIS RF CURTO PRAZO RESP LTDA,13/06/2023,"1,30344200","0,043","0,64","4,34","11,61","33.840,034",GOV,GOV,https://www.caixa.gov.br/fundos-investimento/curto-prazo/fic-automatico-polis-rf-cp/Paginas/default.aspx
RENDA FIXA CURTO PRAZO,CAIXA FIC FIF PRÁTICO RF CURTO PRAZO RESP LTDA,CAIXA FIC FIF PRATICO RF CURTO PRAZO RESP LTDA,02/10/1995,"9,36847600","0,046","0,69","4,66","12,51","3.008,608",GOV,GOV | TODOS,https://www.caixa.gov.br/fundos-investimento/curto-prazo/fic-pratico-curto-prazo
RENDA FIXA CURTO PRAZO,CAIXA FIC FIF TRANSFERÊNCIA VOLUNTÁRIA RF CP RESP LTDA,CAIXA FIC FIF TRANSFERENCIA VOLUNTARIA RF CP RESP LTDA,16/10/2012,"2,46728500","0,045","0,68","4,66","12,50","15.229,308",GOV,GOV | TODOS,https://www.caixa.gov.br/fundos-investimento/curto-prazo/fic-transferencias-voluntarias-curto-prazo
RENDA FIXA,CAIXA FIF BRASIL MATRIZ RF RESP LTDA,CAIXA FIF BRASIL MATRIZ RF RESP LTDA,17/12/2015,"2,59539700","0,057","0,83","5,38","14,82","9.370,215",RPPS,RPPS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-matriz-rf/Paginas/default.aspx
RENDA FIXA,CAIXA FIC FIF BRASIL GESTÃO ESTRATÉGICA RF RESP LTDA,CAIXA FIC FIF BRASIL GESTAO ESTRATEGICA RF RESP LTDA,04/11/2016,"2,39969200","0,054","0,55","4,19","12,72","3.775,742",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-fic-brasil-gestao-estrategica-rf
RENDA FIXA,CAIXA BRASIL INFLAÇÃO ATIVA FIF RF CRED PRIV RESP LTDA,CAIXA BRASIL INFLACAO ATIVA FIF RF CRED PRIV RESP LTDA,17/04/2015,"2,98093800","0,040","0,74","5,70","11,85","41,740",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/brasil-IPCA
RENDA FIXA,CAIXA FIC FIF BRASIL RENDA FIXA ATIVA LP RESP LTDA,CAIXA FIC FIF BRASIL RENDA FIXA ATIVA LP RESP LTDA,15/04/2020,"1.637,55739200","0,046","0,67","4,34","11,56","459,361",RPPS,RPPS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/brasil-IPCA/Paginas/default.aspx
RENDA FIXA,CAIXA FI BRASIL IRF-M 1 TP RF,CAIXA FI BRASIL IRF-M 1 TP RF,28/05/2010,"4,45903500","0,041","0,79","5,08","14,24","11.133,016",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-irfm-1-titulos-publicos-rf
RENDA FIXA,CAIXA FIF BRASIL IDKA IPCA 2A TIT PUB RF LP RESP LTDA,CAIXA FIF BRASIL IDKA IPCA 2A TIT PUB RF LP RESP LTDA,16/08/2012,"3,81405300","0,004","0,80","5,95","12,13","2.977,684",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-idka-ipca-2a-rf-longo-prazo
RENDA FIXA,CAIXA FIF BRASIL IRF-M TP RF LP - RESP LTDA,CAIXA FIF BRASIL IRF-M TP RF LP - RESP LTDA,16/08/2012,"3,62364300","0,100","0,25","3,80","12,96","1.744,265",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/brasil-irf-m-titulos-publicos-renda-fixa-longo-prazo
RENDA FIXA,CAIXA FI BRASIL IMA-B TP RF LP,CAIXA FI BRASIL IMA-B TP RF LP,08/03/2010,"5,14313600","0,077","-0,16","4,59","10,12","2.572,475",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-ima-b-titulos-rf-longo-prazo
RENDA FIXA,CAIXA FIF BRASIL IMA-B 5 TP RF LP - RESP LTDA,CAIXA FIF BRASIL IMA-B 5 TP RF LP - RESP LTDA,09/07/2010,"5,17093200","0,049","0,72","5,92","11,97","5.435,737",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-ima-b-5-titulos-publicos-rf-longo-prazo
RENDA FIXA,CAIXA FIF BRASIL IMA GERAL TP RF LP - RESP LTDA,CAIXA FIF BRASIL IMA GERAL TP RF LP - RESP LTDA,08/07/2010,"4,73225100","0,070","0,43","4,84","13,23","514,632",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-ima-geral-tp-rf-longo-prazo
RENDA FIXA,CAIXA FIF RS TITULOS PUBLICOS RF LP - RESP LTDA,CAIXA FIF RS TITULOS PUBLICOS RF LP - RESP LTDA,18/07/2005,"7,91412000","0,052","0,79","5,32","14,61","166,824",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-rs-titulos-publicos-rf-longo-prazo
RENDA FIXA,CAIXA FIF BRASIL IMA-B 5+ TP RF LP - RESP LTDA,CAIXA FIF BRASIL IMA-B 5+ TP RF LP - RESP LTDA,18/04/2012,"3,45434800","0,085","-0,86","3,53","8,71","822,392",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-ima-b-5_mais-titulos-publicos-rf-lp/Paginas/default.aspx
RENDA FIXA,CAIXA FI BRASIL IRF-M 1+ TP RF LP,CAIXA FI BRASIL IRF-M 1+ TP RF LP,11/05/2012,"3,75807100","0,123","0,05","3,34","12,46","719,621",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-irfm-1-titulos-publicos-rf-longo-prazo/
RENDA FIXA,CAIXA FIF BRASIL TITULOS PUBLICOS RF LP - RESP LTDA,CAIXA FIF BRASIL TITULOS PUBLICOS RF LP - RESP LTDA,10/02/2006,"7,14246100","0,053","0,79","5,34","14,68","12.916,256",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-titulos-publicos-rf-longo-prazo
RENDA FIXA,CAIXA FIF ALIANÇA TP RF CURTO PRAZO - RESP LTDA,CAIXA FIF ALIANCA TP RF CURTO PRAZO - RESP LTDA,01/11/2005,"7,45924600","0,052","0,79","5,28","14,55","5.174,253",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-alianca-rf
RENDA FIXA,CAIXA FIC FIF BRASIL IDKA PRE 2A RF LP RESP LTDA,CAIXA FIC FIF BRASIL IDKA PRE 2A RF LP RESP LTDA,21/09/2022,"1,44395200","0,016","0,55","3,55","12,39","172,390",RPPS,RPPS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-caixa-brasil-idka-pre2a-rf-lp/Paginas/default.aspx
