Categoria,Fundo,Fundo_norm,Data Inicio,Cota (R$),Variacao Dia (%),Acum. Mes (%),Acum. Ano (%),Acum. 12M (%),PL (milhoes R$),Perfil,Perfis,URL,CNPJ,codfundo,Perfil de Risco,Taxa Adm (%),Aplicacao Minima (R$),Aplicacao Adicional Minima (R$),Resgate Minimo (R$),Saldo Minimo (R$),Conversao Aplicacao,Conversao Resgate,Pagamento Resgate,Benchmark Oficial,Estratégia,Status de Captação,Classificação Tributária,Classificação Investidor,Horário Limite Aplicação,Horário Limite Resgate,Adiantamento de Resgate,Modalidade Adiantamento,Percentual Adiantamento (%),Público Alvo,Segmentos,Movimentação Automática,Carência,Fim Carência,ASG,Razão Social,Observação Operacional,doc_lamina,doc_regulamento,doc_inf_comp,doc_comunicado,doc_carta,doc_boletim,doc_termo,doc_sumario,doc_raio_x
MULTIMERCADO,CAIXA FIC FIF EXPERT PIMCO INCOME IE MM LP RESP LTDA,CAIXA FIC FIF EXPERT PIMCO INCOME IE MM LP RESP LTDA,21/08/2023,"1,43776600","-0,003","0,77","4,36","16,04","284,675",PF,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-expert-pimco-income-ie-fic-multimercado/Paginas/default.aspx,51.659.921/0001-00,7875,Arrojado,0.93,10000.0,100.0,0.01,1000.0,D+1 (du),D+3 (du),D+08 (du),NÃO SE APLICA,Multimercado,Aberto para captação,LONGO PRAZO,GERAL,13:00,13h00,Não se aplica,NÃO SE APLICA,,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA EXPERT PIMCO INCOME INVESTIMENTO NO EXTERIOR FIC DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA,"Campanha ""Mês da Mulher"" de 06/03/2026 a 31/03/2026
Redução de Tickets
Aplicação Inicial:
De: R$ 10.000,00 para R$ 1.000,00
Saldo Mínimo: 
De: R$ 1.000,00 para R$ 100,00",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_7875.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7875.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7875.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_7875.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_7875.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_7875.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_7875.pdf,http://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/7875-SUMARIO.pdf,
MULTIMERCADO,CAIXA EXPERT GIANT ZARATHUSTRA FIC MULTIMERCADO - RESP LTDA,CAIXA EXPERT GIANT ZARATHUSTRA FIC MULTIMERCADO - RESP LTDA,12/02/2021,"1,36033300","-0,002","2,81","5,98","5,83","13,089",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/expert-giant-zarathustra-fic-multimercado,40.209.061/0001-88,6535,Moderado,0.4,10000.0,100.0,100.0,1000.0,D+0 (du),D+22 (du),D+25 (du),NÃO SE APLICA,Multimercado,Aberto para captação,LONGO PRAZO,GERAL,13:00,13h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA EXPERT GIANT ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESP LIMITADA,Aplicações via IBC a partir de  22/02/2021,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6535.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6535.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6535.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6535.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6535.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6535.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6535.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/6535-SUMARIO.pdf,
CAMBIAL,CAIXA FIC FIF INDEXA DOLAR CAMBIAL RESP LTDA,CAIXA FIC FIF INDEXA DOLAR CAMBIAL RESP LTDA,27/06/2005,"3,79960300","0,498","1,10","-5,47","-3,15","96,258",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/cambiais/fic-cambial-dolar/Paginas/default.aspx,05.114.733/0001-70,5403,Moderado,0.8,0.01,0.01,0.01,0.01,D+0 (du),D+1 (du),D+01 (du),PTAX,Multimercado,Aberto para captação,CURTO PRAZO,GERAL,14:30,14h30,Sim · Automatico · 85%,AUTOMATICO,85.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA INDEXA DOLAR FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO CAMBIAL - RESPONSABILIDADE LIMITADA,Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5403.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5403.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5403.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5403.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5403.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5403.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5403.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5403-SUMARIO.pdf,
ACOES,CAIXA FIF AÇÕES DIVIDENDOS RESP LTDA,CAIXA FIF ACOES DIVIDENDOS RESP LTDA,03/10/2003,"6,58269500","-0,364","-0,73","3,78","17,72","323,575",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-dividendos,05.900.798/0001-41,5390,Arrojado,1.5,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),IDIV11,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA DIVIDENDOS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5390.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5390.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5390.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5390.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5390.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5390.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5390.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5390-SUMARIO.pdf,
ACOES,CAIXA FIC FIF AÇÕES E-FUNDOS IBOVESPA RESP LTDA,CAIXA FIC FIF ACOES E-FUNDOS IBOVESPA RESP LTDA,05/10/2012,"2,52431300","-0,443","-2,35","4,91","20,84","13,013",PF,GOV | PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-brasil-etf-bovespa/Paginas/default.aspx,01.525.057/0001-77,53,Arrojado,2.0,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),IBOV,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA IBOVESPA FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0053.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_53.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_53.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0053.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/0053-SUMARIO.pdf,
ACOES,CAIXA ATENA FIC FIF AÇÕES FUNCIONÁRIOS LIVRE QUANT RESP LTDA,CAIXA ATENA FIC FIF ACOES FUNCIONARIOS LIVRE QUANT RESP LTDA,06/07/2020,"1.859,31897300","-1,069","-3,65","-6,33","7,65","9,499",PF,PF,,35.536.497/0001-41,6478,Arrojado,0.8,0.01,0.01,0.01,0.01,D+1 (du),D+13 (du),D+15 (du),IBOV,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,,,Não,Não,,Não,CAIXA ATENA FUNCIONÁRIOS AÇÕES LIVRE QUANT FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESP LIMITADA,"*Fundo aberto para aplicação à partir de 02/05/2024.

Fundo destinado a Funcionários e aposentados da Caixa Econômica Federal. Disponível para aplicação somente via conta corrente marcada como conta-salário empregado CAIXA.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6478.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6478.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6478.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_6478.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6478.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6478.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6478.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/6478-SUMARIO.pdf,
ACOES,CAIXA FIF AÇÕES BDR NÍVEL I RESP LTDA,CAIXA FIF ACOES BDR NIVEL I RESP LTDA,24/06/2013,"10,07561900","-0,370","-1,74","1,75","20,90","277,144",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-bdr-nivel-1,17.503.172/0001-80,5928,Arrojado,1.5,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),BDRX11,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA BDR NÍVEL I FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo. Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5928.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5928.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5928.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5928.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5928.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5928.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5928.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5928-SUMARIO.pdf,
ACOES,CAIXA FIF AÇÕES SMALL CAPS ATIVO RESP LTDA,CAIXA FIF ACOES SMALL CAPS ATIVO RESP LTDA,01/11/2012,"1,41808800","-0,958","-3,63","-6,97","-3,52","429,739",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-small-caps-ativo,15.154.220/0001-47,5841,Arrojado,1.5,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),SMLL,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA SMALL CAPS ATIVO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5841.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5841.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5841.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5841.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5841.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5841.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5841.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5841-SUMARIO.pdf,
ACOES,CAIXA FIF AÇÕES CONSUMO RESP LTDA,CAIXA FIF ACOES CONSUMO RESP LTDA,26/04/2012,"1,07843000","-0,329","-2,69","-7,34","-4,78","55,348",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-consumo,10.577.512/0001-79,5567,Arrojado,1.6,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),ICON11,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA CONSUMO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5567.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5567.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5567.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5567.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5567.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5567.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5567.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5567-SUMARIO.pdf,
ACOES,CAIXA FIF ACOES SUSTENTABILIDADE EMPRESARIAL ISE - IS RESP LTDA,CAIXA FIF ACOES SUSTENTABILIDADE EMPRESARIAL ISE - IS RESP LTDA,05/11/2007,"1,65994200","-0,718","-2,84","-2,61","5,05","2,050",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ise,08.070.838/0001-63,5395,Arrojado,0.8,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),ISE,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Sim,CAIXA SUSTENTABILIDADE EMPRESARIAL ISE - IS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"Nome alterado de CAIXA FI ACOES INDEXA - ISE para CAIXA FIA SUSTENTABILIDADE EMPRESARIAL ISE - IS em 02/02/2024, conforme aprovado em Assembleia Geral de Cotistas.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5395.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5395.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5395.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5395.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5395.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5395.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5395.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5395-SUMARIO.pdf,
ACOES,CAIXA FIF ACOES PETROBRAS PLUS RESP LTDA,CAIXA FIF ACOES PETROBRAS PLUS RESP LTDA,28/06/2019,"4,24986400","-0,940","-5,80","34,95","31,13","71,098",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-petrobras-plus/Paginas/default.aspx,30.068.205/0001-70,6420,Arrojado,1.5,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),PETR3,RV - Ações,Fechado para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA PETROBRAS PLUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,Fundo fechaco para novas aplicações a partir de 28/02/2023.,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6420.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_6420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6420.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/6420-SUMARIO.pdf,
ACOES,CAIXA FIC FIF AÇÕES IBOVESPA RESP LTDA,CAIXA FIC FIF ACOES IBOVESPA RESP LTDA,15/01/1997,"8,45508300","-0,446","-2,40","4,42","19,55","84,356",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ibovespa,01.525.057/0001-77,53,Arrojado,2.0,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),IBOV,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA IBOVESPA FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0053.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_53.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_53.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0053.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/0053-SUMARIO.pdf,
ACOES,CAIXA FIC FIF AÇÕES MULTIGESTOR RESP LTDA,CAIXA FIC FIF ACOES MULTIGESTOR RESP LTDA,25/06/2019,"1,23795100","-0,026","-2,57","-3,81","3,71","279,767",PF,PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fic-fia-multigestor/Paginas/default.aspx,30.068.224/0001-04,6421,Arrojado,1.5,0.01,0.01,0.01,0.01,D+1 (du),D+23 (du),D+25 (du),IBOV,RV - Ações,Aberto para captação,AÇÕES,GERAL,13:00,13h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA AÇÕES MULTIGESTOR FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo. Este Fundo está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6421.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6421.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6421.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6421.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6421.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6421.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6421.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/6421-SUMARIO.pdf,
ACOES,CAIXA FIF AÇÕES CONSTRUÇÃO CIVIL RESP LTDA,CAIXA FIF ACOES CONSTRUCAO CIVIL RESP LTDA,22/06/2009,"1,83689300","0,372","-1,32","-3,39","15,66","111,827",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-construcao-civil,10.551.375/0001-01,5397,Arrojado,2.0,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),IMOB-IMOBILIÁRIO,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA CONSTRUÇÃO CIVIL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES – RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5397.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5397.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5397.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5397.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5397.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5397.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5397.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5397-SUMARIO.pdf,
