Categoria,Fundo,Fundo_norm,Data Inicio,Cota (R$),Variacao Dia (%),Acum. Mes (%),Acum. Ano (%),Acum. 12M (%),PL (milhoes R$),Perfil,Perfis,URL
MULTIMERCADO,CAIXA FIC FIF EXPERT PIMCO INCOME IE MM LP RESP LTDA,CAIXA FIC FIF EXPERT PIMCO INCOME IE MM LP RESP LTDA,21/08/2023,"1,40842400","-0,003","0,00","2,23","16,03","278,447",PF,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-expert-pimco-income-ie-fic-multimercado/Paginas/default.aspx
MULTIMERCADO,CAIXA EXPERT GIANT ZARATHUSTRA FIC MULTIMERCADO - RESP LTDA,CAIXA EXPERT GIANT ZARATHUSTRA FIC MULTIMERCADO - RESP LTDA,12/02/2021,"1,30919900","-0,001","0,00","2,00","1,95","14,580",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/expert-giant-zarathustra-fic-multimercado
MULTIMERCADO,CAIXA FIC FIF ALOCAÇÃO MACRO MM LONGO PRAZO RESP LTDA,CAIXA FIC FIF ALOCACAO MACRO MM LONGO PRAZO RESP LTDA,01/02/2007,"5,56920400","-0,120","-0,12","4,52","15,06","898,665",PF,PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/fic-alocacao-macro-multimercado-longo-prazo/
MULTIMERCADO,CAIXA FIC FIF JUROS E MOEDAS MM LP RESP LTDA,CAIXA FIC FIF JUROS E MOEDAS MM LP RESP LTDA,28/06/2012,"3,61453100","-0,001","0,00","3,92","13,40","749,772",PF,PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/fi-juros-moedas-multimercado-longo-prazo
MULTIMERCADO,FIC FIF CAIXA EXPERT BTG PACTUAL X10 MM LP RESP LTDA,FIC FIF CAIXA EXPERT BTG PACTUAL X10 MM LP RESP LTDA,21/03/2013,"6,77793700","-0,004","0,00","5,38","17,35","130,898",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/btg-pactual-x10-multimercado-longo-prazo/
MULTIMERCADO,CAIXA FIC FIF EXPERT SPX NIMITZ MULTIMERCADO RESP LTDA,CAIXA FIC FIF EXPERT SPX NIMITZ MULTIMERCADO RESP LTDA,04/05/2020,"1,75936100","-0,002","0,00","-0,40","9,58","176,268",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/multimercado/fic-caixa-expert-spxmm/Paginas/default.aspx
CAMBIAL,CAIXA FIC FIF INDEXA DOLAR CAMBIAL RESP LTDA,CAIXA FIC FIF INDEXA DOLAR CAMBIAL RESP LTDA,27/06/2005,"3,69445400","0,275","0,27","-8,09","-7,91","95,830",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/cambiais/fic-cambial-dolar/Paginas/default.aspx
ACOES,CAIXA FIF AÇÕES DIVIDENDOS RESP LTDA,CAIXA FIF ACOES DIVIDENDOS RESP LTDA,03/10/2003,"7,07913100","-1,018","-1,01","11,61","30,74","363,848",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-dividendos
ACOES,CAIXA FIC FIF AÇÕES E-FUNDOS IBOVESPA RESP LTDA,CAIXA FIC FIF ACOES E-FUNDOS IBOVESPA RESP LTDA,05/10/2012,"2,75629500","-0,922","-0,92","14,55","35,78","14,230",PF,GOV | PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-brasil-etf-bovespa/Paginas/default.aspx
ACOES,CAIXA ATENA FIC FIF AÇÕES FUNCIONÁRIOS LIVRE QUANT RESP LTDA,CAIXA ATENA FIC FIF ACOES FUNCIONARIOS LIVRE QUANT RESP LTDA,06/07/2020,"2.056,75416800","-1,108","-1,10","3,60","27,95","11,001",PF,PF,
ACOES,CAIXA FIF AÇÕES BDR NÍVEL I RESP LTDA,CAIXA FIF ACOES BDR NIVEL I RESP LTDA,24/06/2013,"9,47322700","0,547","0,54","-4,32","19,48","262,328",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-bdr-nivel-1
ACOES,CAIXA FIF AÇÕES SMALL CAPS ATIVO RESP LTDA,CAIXA FIF ACOES SMALL CAPS ATIVO RESP LTDA,01/11/2012,"1,52012500","-0,706","-0,70","-0,28","10,23","462,505",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-small-caps-ativo
ACOES,CAIXA FIF AÇÕES CONSUMO RESP LTDA,CAIXA FIF ACOES CONSUMO RESP LTDA,26/04/2012,"1,13863300","-0,808","-0,80","-2,17","2,52","60,029",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-consumo
ACOES,CAIXA FIF ACOES SUSTENTABILIDADE EMPRESARIAL ISE - IS RESP LTDA,CAIXA FIF ACOES SUSTENTABILIDADE EMPRESARIAL ISE - IS RESP LTDA,05/11/2007,"1,84665100","-0,560","-0,56","8,33","22,75","2,444",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ise
ACOES,CAIXA FIF ACOES PETROBRAS PLUS RESP LTDA,CAIXA FIF ACOES PETROBRAS PLUS RESP LTDA,28/06/2019,"5,23876100","-0,798","-0,79","66,35","76,55","89,918",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-petrobras-plus/Paginas/default.aspx
ACOES,CAIXA FIC FIF AÇÕES IBOVESPA RESP LTDA,CAIXA FIC FIF ACOES IBOVESPA RESP LTDA,15/01/1997,"9,24399100","-0,929","-0,92","14,17","34,32","96,624",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ibovespa
ACOES,CAIXA FIC FIF AÇÕES MULTIGESTOR RESP LTDA,CAIXA FIC FIF ACOES MULTIGESTOR RESP LTDA,25/06/2019,"1,36548300","-0,006","0,00","6,09","19,09","310,337",PF,PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fic-fia-multigestor/Paginas/default.aspx
ACOES,CAIXA FIF AÇÕES CONSTRUÇÃO CIVIL RESP LTDA,CAIXA FIF ACOES CONSTRUCAO CIVIL RESP LTDA,22/06/2009,"1,88571800","-1,731","-1,73","-0,82","26,27","120,126",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-construcao-civil
ACOES,CAIXA FIF AÇÕES INFRAESTRUTURA RESP LTDA,CAIXA FIF ACOES INFRAESTRUTURA RESP LTDA,19/04/2010,"3,22851300","0,260","0,26","18,45","33,96","144,471",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-infraestrutura
ACOES,CAIXA ATENA FIC FIF AÇÕES LIVRE QUANT RESP LTDA,CAIXA ATENA FIC FIF ACOES LIVRE QUANT RESP LTDA,31/07/2019,"2,00029300","-1,113","-1,11","3,23","27,07","52,321",PF,PF | PJ,
ACOES,CAIXA FIF AÇÕES PETROBRAS PRÉ-SAL RESP LTDA,CAIXA FIF ACOES PETROBRAS PRE-SAL RESP LTDA,28/09/2010,"7,52665000","0,519","0,51","60,47","73,07","145,044",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-petrobras-pre-sal
ACOES,CAIXA FIF ACOES BANCO DO BRASIL PLUS RESP LTDA,CAIXA FIF ACOES BANCO DO BRASIL PLUS RESP LTDA,23/10/2019,"1.374,94808900","-1,350","-1,35","0,58","-22,50","43,165",PF,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/Caixa-FI-Acoes-Banco-do-Brasil-Plus/Paginas/default.aspx
ACOES,CAIXA FIF AÇÕES VALE DO RIO DOCE RESP LTDA,CAIXA FIF ACOES VALE DO RIO DOCE RESP LTDA,20/02/2002,"37,29396500","-3,102","-3,10","7,95","57,50","637,885",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-vale-rio-doce
ACOES,CAIXA FIF ACOES SEGURIDADE RESP LTDA,CAIXA FIF ACOES SEGURIDADE RESP LTDA,03/05/2021,"2,65564300","-1,323","-1,32","9,63","20,31","444,812",PF,GOV | PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-seguridade/Paginas/default.aspx
ACOES,CAIXA FIF AÇÕES IBRX ATIVO RESP LTDA,CAIXA FIF ACOES IBRX ATIVO RESP LTDA,12/09/2005,"5,08545600","-1,094","-1,09","13,31","35,41","24,707",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ibrx-ativo
ACOES,CAIXA FIF ACOES INDEXA SETOR FINANCEIRO RESP LTDA,CAIXA FIF ACOES INDEXA SETOR FINANCEIRO RESP LTDA,26/01/2021,"1.596,12473100","-1,550","-1,55","9,67","26,25","32,016",PF,GOV | PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/caixa-fia-indexa-setor-financeiro/Paginas/default.aspx
ACOES,CAIXA FIC FIF ACOES DIVIDENDOS QUANTITATIVO RESP LTDA,CAIXA FIC FIF ACOES DIVIDENDOS QUANTITATIVO RESP LTDA,02/09/2021,"2,03669200","-0,640","-0,64","0,11","20,29","1,855",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fic-fia-dividendos-quantitativo/Paginas/default.aspx
ACOES,CAIXA FIF ACOES INDEXA PIBB IBRX 50 RESP LTDA,CAIXA FIF ACOES INDEXA PIBB IBRX 50 RESP LTDA,12/09/2005,"6,25995700","-0,996","-0,99","16,37","38,31","46,474",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-pibb-sem-opcao-de-venda
ACOES,CAIXA FIF ACOES IBOVESPA ATIVO RESP LTDA,CAIXA FIF ACOES IBOVESPA ATIVO RESP LTDA,01/02/2007,"2,33704000","-0,598","-0,59","11,38","32,63","37,922",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ibovespa-ativo
ACOES,CAIXA FIF AÇÕES PETROBRÁS RESP LTDA,CAIXA FIF ACOES PETROBRAS RESP LTDA,10/07/2000,"48,58155900","-0,799","-0,79","66,40","76,69","990,061",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-petrobras
ACOES,CAIXA FIF ACOES INDEXA IAGRO RESP LTDA,CAIXA FIF ACOES INDEXA IAGRO RESP LTDA,14/06/2022,"0,92447100","0,599","0,59","-3,96","-12,93","3,116",PF,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-indexa-iagro/Paginas/default.aspx
ACOES,CAIXA FIC FIF ACOES COMPROMISSO BDR NIVEL I RESP LTDA,CAIXA FIC FIF ACOES COMPROMISSO BDR NIVEL I RESP LTDA,05/11/2021,"1,18693300","-0,869","-0,86","-1,91","13,25","3,913",PF,PF | PJ | RPPS,http://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/FIA-Institucional-BDR-nivel-I/Paginas/default.aspx
ACOES,CAIXA SEGURIDADE II FIF ACOES - RESP LTDA,CAIXA SEGURIDADE II FIF ACOES - RESP LTDA,24/03/2025,"1,31210200","-1,322","-1,32","9,57","20,13","19,990",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-seguridade/Paginas/default.aspx
ACOES,CAIXA FIF ACOES ELETROBRAS RESP LTDA,CAIXA FIF ACOES ELETROBRAS RESP LTDA,30/05/2022,"2,09293700","-0,338","-0,33","21,75","85,68","303,576",PF,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-eletrobras/Paginas/default.aspx
ACOES,CAIXA FIC ACOES EXPERT VERDE AM LONG BIAS - RESP LTDA,CAIXA FIC ACOES EXPERT VERDE AM LONG BIAS - RESP LTDA,05/10/2020,"1.069,96855300","-0,003","0,00","9,14","29,17","8,630",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/CAIXA-Expert-Verde-Am-Long-Bias-FIC-Acoes/Paginas/default.aspx
ACOES,CAIXA EXPERT CLARITAS VALOR FIC FIF AÇÕES - RESP LTDA,CAIXA EXPERT CLARITAS VALOR FIC FIF ACOES - RESP LTDA,19/10/2020,"1.608,67303600","-0,002","0,00","7,54","24,83","23,542",PF,GOV | PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/caixa-expert-claritas-valor-fic-acoes/Paginas/default.aspx
FUNDO DE INDICE,CAIXA ETF IBOVESPA FUNDO DE ÍNDICE RESP LTDA,CAIXA ETF IBOVESPA FUNDO DE INDICE RESP LTDA,12/11/2012,"180,87453402","-0,913","-0,91","14,78","36,49","45,220",PF,PF | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-indices/etf-ibovespa-fundo-de-indice/
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS ELETROBRAS MIGRACAO,CAIXA FMP-FGTS ELETROBRAS MIGRACAO,09/06/2022,"2,14019200","-0,256","-0,25","21,89","86,10","5,818",PF,PF,
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS ELETROBRAS RESP LTDA,CAIXA FMP-FGTS ELETROBRAS RESP LTDA,14/06/2022,"2,08867000","-0,258","-0,25","22,00","86,32","1.921,158",PF,PF,
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS PETROBRÁS IV RESP LTDA,CAIXA FMP-FGTS PETROBRAS IV RESP LTDA,17/08/2000,"54,03026400","-0,796","-0,79","66,82","77,72","792,518",PF,PF,
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS VALE RIO DOCE II RESP LTDA,CAIXA FMP-FGTS VALE RIO DOCE II RESP LTDA,27/03/2002,"41,30028800","-3,102","-3,10","8,12","58,37","754,439",PF,PF,
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS CL ABSOLUTO RESP LTDA,CAIXA FMP-FGTS CL ABSOLUTO RESP LTDA,24/08/2001,"17,54199200","-1,078","-1,07","4,00","29,85","122,007",PF,PF,
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS VALE RIO DOCE MIGRAÇÃO RESP LTDA,CAIXA FMP-FGTS VALE RIO DOCE MIGRACAO RESP LTDA,26/02/2002,"34,65070800","-3,094","-3,09","7,98","57,26","11,321",PF,PF,
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS PETROBRÁS II RESP LTDA,CAIXA FMP-FGTS PETROBRAS II RESP LTDA,17/08/2000,"47,75018700","-0,800","-0,80","66,55","76,89","685,473",PF,PF,
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS VALE RIO DOCE I RESP LTDA,CAIXA FMP-FGTS VALE RIO DOCE I RESP LTDA,27/03/2002,"35,57152900","-3,108","-3,10","7,95","57,50","451,637",PF,PF,
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS PETROBRÁS III RESP LTDA,CAIXA FMP-FGTS PETROBRAS III RESP LTDA,17/08/2000,"50,76174000","-0,799","-0,79","66,69","77,30","796,401",PF,PF,
RENDA FIXA SIMPLES,CAIXA AZULZINHA FIC FIF RF SIMPLES - RESP LTDA (2) (8),CAIXA AZULZINHA FIC FIF RF SIMPLES - RESP LTDA (2) (8),13/06/2025,"1,11287900","0,047","0,04","4,01","0,00","43,252",PJ,PJ,http://site.extra.caixa.gov.br/fundos-investimento/fundo-simples/fic-azulzinha-rf-simples/Paginas/default.aspx
RENDA FIXA SIMPLES,CAIXA FIC FIF AMETISTA CORP RF SIMPLES RESP LTDA (8),CAIXA FIC FIF AMETISTA CORP RF SIMPLES RESP LTDA (8),12/07/2023,"1,34300700","0,047","0,04","4,06","13,05","197,557",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/fundo-simples/fic-ametista-corporativo-rf-simples/Paginas/default.aspx
RENDA FIXA,CAIXA FIC FIF EQUILIBRIO MPE RF LP RESP LTDA,CAIXA FIC FIF EQUILIBRIO MPE RF LP RESP LTDA,05/07/2006,"5,81765000","0,049","0,04","4,29","13,96","41,227",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-equilibrio-mpe-rf-lp/
RENDA FIXA,CAIXA FIF SAUDE SUPLEMENTAR ANS RF LP - RESP LTDA,CAIXA FIF SAUDE SUPLEMENTAR ANS RF LP - RESP LTDA,15/07/2008,"5,06362800","0,051","0,05","4,53","14,53","784,346",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-saude-suplementar-anf-rf
RENDA FIXA,CAIXA FIC FIF TITULO PUBLICO MPE RF LP RESP LTDA,CAIXA FIC FIF TITULO PUBLICO MPE RF LP RESP LTDA,05/10/2012,"3,18173100","0,050","0,05","4,40","13,82","16,851",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-fic-tp-mpe-rf-lp/
RENDA FIXA,CAIXA FIC FIF PATRIMONIO IND.DE PRECOS RF LP RESP LTDA,CAIXA FIC FIF PATRIMONIO IND.DE PRECOS RF LP RESP LTDA,03/01/2000,"23,53143800","-0,002","0,00","5,10","11,59","94,121",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-patrimonio-indice-precos-rf-longo-prazo
RENDA FIXA,CAIXA GIRO EMPRESAS FIC FIF RF REF DI LP RESP LTDA,CAIXA GIRO EMPRESAS FIC FIF RF REF DI LP RESP LTDA,27/03/2013,"3,23564900","0,051","0,05","4,44","14,28","7.532,150",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-giro-empresas-ref-di-longo-prazo/Paginas/default.aspx
RENDA FIXA,CAIXA FIF DIAMANTE CORP RF CRED PRIV LP - RESP LTDA,CAIXA FIF DIAMANTE CORP RF CRED PRIV LP - RESP LTDA,06/11/2019,"1.862,06415200","0,056","0,05","4,60","15,09","14.478,186",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/empresa/renda-fixa/credito-privado/caixa-fi-diamante-corporativo-rf-cred-priv-lp
RENDA FIXA,CAIXA FIF SAFIRA CORPORATIVO RF LP - RESP LTDA,CAIXA FIF SAFIRA CORPORATIVO RF LP - RESP LTDA,11/05/2009,"4,82200100","0,045","0,04","4,58","14,76","3.123,849",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/renda-fixa/referenciados/fi-safira-corporativo-rf-lp
RENDA FIXA,CAIXA FIC INST SOBERANO PLUS RF (8),CAIXA FIC INST SOBERANO PLUS RF (8),21/10/2022,"1,53105022","0,052","0,05","4,58","14,79","328,263",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-institucional-soberano-plus-rf-lp/Paginas/default.aspx
RENDA FIXA,CAIXA FIF SAUDE SUPLEMENTAR ANS II RF LP - RESP LTDA,CAIXA FIF SAUDE SUPLEMENTAR ANS II RF LP - RESP LTDA,04/12/2008,"5,06433700","0,052","0,05","4,61","14,83","285,296",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-saude-suplementar-ans-ii-rf-longo-prazo
RENDA FIXA,CAIXA FIF CNI RF LP - RESP LTDA,CAIXA FIF CNI RF LP - RESP LTDA,26/01/2005,"8,60858700","0,044","0,04","4,53","14,73","3.961,111",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/empresa/renda-fixa/fi-cni-rf-longo-prazo/Paginas/default.aspx
RENDA FIXA,CAIXA FIF SEBRAE RF LP RESP LTDA,CAIXA FIF SEBRAE RF LP RESP LTDA,22/12/2000,"17,70642000","0,046","0,04","4,58","14,81","4.779,286",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/empresa/renda-fixa/fi-sebrae-rf-longo-prazo/Paginas/default.aspx
RENDA FIXA REFERENCIADO,CAIXA FIC FIF GIRO MPE REF DI LP RESP LTDA,CAIXA FIC FIF GIRO MPE REF DI LP RESP LTDA,09/09/2013,"2,79517800","0,047","0,04","4,14","13,27","13.188,686",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-giro-mpe-ref-di-longo-prazo/Paginas/default.aspx
RENDA FIXA REFERENCIADO,CAIXA FIF TOPAZIO CORP RF REFERENC DI - RESP LTDA,CAIXA FIF TOPAZIO CORP RF REFERENC DI - RESP LTDA,22/06/2010,"4,37646700","0,052","0,05","4,61","14,85","12.126,668",PJ,GOV | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/referenciados/fic-topazio-rf-ref-di-lp/Paginas/default.aspx
RENDA FIXA REFERENCIADO,CAIXA FIC ESMERALDA CORP RF REF DI CRED PRIV LP - RESP LTDA,CAIXA FIC ESMERALDA CORP RF REF DI CRED PRIV LP - RESP LTDA,03/11/2023,"1,35776000","0,054","0,05","4,66","15,06","4.110,795",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-esmeralda-corp-ref-di/Paginas/default.aspx
RENDA FIXA CURTO PRAZO,CAIXA FIC FIF TURQUESA CORPORATIVO RF CP RESP LTDA (8),CAIXA FIC FIF TURQUESA CORPORATIVO RF CP RESP LTDA (8),01/10/2020,"1.751,90206000","0,052","0,05","4,54","14,66","1.503,532",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/voce/renda-fixa/fic-turquesa-corporativo-curto-prazo
RENDA FIXA CURTO PRAZO,CAIXA FIC FIF AUTOMATICO POLIS RF CURTO PRAZO RESP LTDA (8),CAIXA FIC FIF AUTOMATICO POLIS RF CURTO PRAZO RESP LTDA (8),13/06/2023,"1,29560500","0,043","0,04","3,72","11,58","31.254,819",GOV,GOV,https://www.caixa.gov.br/fundos-investimento/curto-prazo/fic-automatico-polis-rf-cp/Paginas/default.aspx
RENDA FIXA CURTO PRAZO,CAIXA FIC FIF PRÁTICO RF CURTO PRAZO RESP LTDA (8),CAIXA FIC FIF PRATICO RF CURTO PRAZO RESP LTDA (8),02/10/1995,"9,30802600","0,046","0,04","3,98","12,47","2.828,222",GOV,GOV | TODOS,https://www.caixa.gov.br/fundos-investimento/curto-prazo/fic-pratico-curto-prazo
RENDA FIXA CURTO PRAZO,CAIXA FIC FIF TRANSFERÊNCIA VOLUNTÁRIA RF CP RESP LTDA (8),CAIXA FIC FIF TRANSFERENCIA VOLUNTARIA RF CP RESP LTDA (8),16/10/2012,"2,45152100","0,046","0,04","3,99","12,48","11.780,179",GOV,GOV | TODOS,https://www.caixa.gov.br/fundos-investimento/curto-prazo/fic-transferencias-voluntarias-curto-prazo
RENDA FIXA,CAIXA FIF BRASIL MATRIZ RF RESP LTDA,CAIXA FIF BRASIL MATRIZ RF RESP LTDA,17/12/2015,"2,57514700","0,050","0,05","4,56","14,79","9.319,498",RPPS,RPPS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-matriz-rf/Paginas/default.aspx
RENDA FIXA,CAIXA FIC FIF BRASIL GESTÃO ESTRATÉGICA RF RESP LTDA,CAIXA FIC FIF BRASIL GESTAO ESTRATEGICA RF RESP LTDA,04/11/2016,"2,38163700","-0,199","-0,19","3,41","12,55","3.744,598",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-fic-brasil-gestao-estrategica-rf
RENDA FIXA,CAIXA BRASIL INFLAÇÃO ATIVA FIF RF CRED PRIV RESP LTDA,CAIXA BRASIL INFLACAO ATIVA FIF RF CRED PRIV RESP LTDA,17/04/2015,"2,95803800","-0,024","-0,02","4,89","11,62","41,591",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/brasil-IPCA
RENDA FIXA,CAIXA FIC FIF BRASIL RENDA FIXA ATIVA LP RESP LTDA,CAIXA FIC FIF BRASIL RENDA FIXA ATIVA LP RESP LTDA,15/04/2020,"1.625,30593000","-0,077","-0,07","3,56","11,34","455,925",RPPS,RPPS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/brasil-IPCA/Paginas/default.aspx
RENDA FIXA,CAIXA FI BRASIL IRF-M 1 TP RF,CAIXA FI BRASIL IRF-M 1 TP RF,28/05/2010,"4,42481800","0,024","0,02","4,28","14,18","10.631,636",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-irfm-1-titulos-publicos-rf
RENDA FIXA,CAIXA FIF BRASIL IDKA IPCA 2A TIT PUB RF LP RESP LTDA,CAIXA FIF BRASIL IDKA IPCA 2A TIT PUB RF LP RESP LTDA,16/08/2012,"3,78447300","0,018","0,01","5,13","11,83","2.940,457",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-idka-ipca-2a-rf-longo-prazo
RENDA FIXA,CAIXA FIF BRASIL IRF-M TP RF LP - RESP LTDA,CAIXA FIF BRASIL IRF-M TP RF LP - RESP LTDA,16/08/2012,"3,60146500","-0,355","-0,35","3,16","13,05","1.709,386",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/brasil-irf-m-titulos-publicos-renda-fixa-longo-prazo
RENDA FIXA,CAIXA FI BRASIL IMA-B TP RF LP,CAIXA FI BRASIL IMA-B TP RF LP,08/03/2010,"5,13987000","-0,226","-0,22","4,53","11,85","2.533,242",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-ima-b-titulos-rf-longo-prazo
RENDA FIXA,CAIXA FIF BRASIL IMA-B 5 TP RF LP - RESP LTDA,CAIXA FIF BRASIL IMA-B 5 TP RF LP - RESP LTDA,09/07/2010,"5,13348900","-0,002","0,00","5,15","11,77","5.297,193",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-ima-b-5-titulos-publicos-rf-longo-prazo
RENDA FIXA,CAIXA FIF BRASIL IMA GERAL TP RF LP - RESP LTDA,CAIXA FIF BRASIL IMA GERAL TP RF LP - RESP LTDA,08/07/2010,"4,70629800","-0,111","-0,11","4,26","13,71","528,047",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-ima-geral-tp-rf-longo-prazo
RENDA FIXA,CAIXA FIF RS TITULOS PUBLICOS RF LP - RESP LTDA,CAIXA FIF RS TITULOS PUBLICOS RF LP - RESP LTDA,18/07/2005,"7,85517300","0,042","0,04","4,54","14,61","161,029",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-rs-titulos-publicos-rf-longo-prazo
RENDA FIXA,CAIXA FIF BRASIL IMA-B 5+ TP RF LP - RESP LTDA,CAIXA FIF BRASIL IMA-B 5+ TP RF LP - RESP LTDA,18/04/2012,"3,47113600","-0,381","-0,38","4,04","11,85","828,396",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-ima-b-5_mais-titulos-publicos-rf-lp/Paginas/default.aspx
RENDA FIXA,CAIXA FI BRASIL IRF-M 1+ TP RF LP,CAIXA FI BRASIL IRF-M 1+ TP RF LP,11/05/2012,"3,73717000","-0,505","-0,50","2,76","12,59","697,762",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-irfm-1-titulos-publicos-rf-longo-prazo/
