Categoria,Fundo,Fundo_norm,Data Inicio,Cota (R$),Variacao Dia (%),Acum. Mes (%),Acum. Ano (%),Acum. 12M (%),PL (milhoes R$),Perfil,Perfis,URL,CNPJ,codfundo,Perfil de Risco,Taxa Adm (%),Aplicacao Minima (R$),Aplicacao Adicional Minima (R$),Resgate Minimo (R$),Saldo Minimo (R$),Conversao Aplicacao,Conversao Resgate,Pagamento Resgate,Benchmark Oficial,Estratégia,Status de Captação,Classificação Tributária,Classificação Investidor,Horário Limite Aplicação,Horário Limite Resgate,Adiantamento de Resgate,Modalidade Adiantamento,Percentual Adiantamento (%),Público Alvo,Segmentos,Movimentação Automática,Carência,Fim Carência,ASG,Razão Social,Observação Operacional,doc_lamina,doc_regulamento,doc_inf_comp,doc_comunicado,doc_carta,doc_boletim,doc_termo,doc_sumario,doc_raio_x
RENDA FIXA,CAIXA FIC FIF FOCO IND PREÇOS RF LP RESP LTDA,CAIXA FIC FIF FOCO IND PRECOS RF LP RESP LTDA,19/03/2012,"3,14918300","0,185","0,08","6,02","10,79","77,893",TODOS,TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-foco-indice-precos-rf-longo-prazo,09.548.729/0001-71,5414,Moderado,1.0,100.0,0.01,0.01,10.0,D+0 (du),D+3 (du),D+03 (du),NÃO SE APLICA,RF Índice de Preços,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,"[""Pessoa Física""]","[""Pessoa Física""]",Não,Não,,Não,CAIXA FOCO ÍNDICE DE PREÇOS FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESP LIMITADA,Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5414.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5414.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5414.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5414.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5414.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5414.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5414.pdf,,https://web.microsoftstream.com/video/a5ab94de-1f04-4f00-87d2-ffa0c6babbaf?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e
RENDA FIXA,CAIXA FIC FIF CLÁSSICO RF LP RESP LTDA,CAIXA FIC FIF CLASSICO RF LP RESP LTDA,24/04/1996,"15,07292300","0,048","0,14","6,37","13,36","27,733",TODOS,TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-classico-rf-longo-prazo,01.165.796/0001-03,85,Moderado,1.4,100.0,50.0,50.0,100.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF até 49% Crédito Privado,Fechado para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,"[""Pessoa Física""]","[""Pessoa Física""]",Não,Não,,Não,CAIXA CLÁSSICO FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social). Fundo fechado para novas aplicações a partir de 29/07/2020.,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0085.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0085.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0085.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0085.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_85.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_85.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0085.pdf,,
RENDA FIXA,CAIXA FIC FIF DESENVOLVER RF LP RESP LTDA,CAIXA FIC FIF DESENVOLVER RF LP RESP LTDA,18/12/2012,"3,02299000","0,047","0,14","6,18","13,02","1,634",TODOS,TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-desenvolver-rf-longo-prazo/,16.877.609/0001-83,5892,Moderado,1.3,500.0,10.0,10.0,50.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF até 49% Crédito Privado,Fechado para captação,LONGO PRAZO,GERAL,,17h00,Sim · Automatico · 95%,AUTOMATICO,95.0,"[""PJ Varejo""]","[""PJ Varejo""]",Não,Não,,Não,CAIXA DESENVOLVER FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,"Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social). Fundo fechado para novas aplicações a partir de 07/08/2020, para maiores informações consulte o Fato Relevante",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5892.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5892.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5892.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5892.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5892.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5892.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5892.pdf,,
RENDA FIXA,CAIXA FIC FIF EXECUTIVO RF LP RESP LTDA,CAIXA FIC FIF EXECUTIVO RF LP RESP LTDA,02/09/1996,"33,05750500","0,049","0,14","6,55","13,75","2.182,513",TODOS,TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-executivo-rf-longo-prazo,01.165.781/0001-37,58,Moderado,1.1,1000.0,100.0,100.0,100.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF até 49% Crédito Privado,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,"[""Pessoa Física"", ""Private""]","[""Pessoa Física"", ""Private""]",Não,Não,,Não,CAIXA EXECUTIVO FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0058.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0058.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0058.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0058.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_58.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_58.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0058.pdf,,
RENDA FIXA,CAIXA FIC FIF TITULO PUBLICO MPE RF LP RESP LTDA,CAIXA FIC FIF TITULO PUBLICO MPE RF LP RESP LTDA,05/10/2012,"3,25223400","0,051","0,15","6,71","13,85","25,617",TODOS,TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-fic-tp-mpe-rf-lp/,15.154.429/0001-00,5833,Conservador,0.5,1000.0,100.0,100.0,100.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF 100% TPF - Longo Prazo,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,"[""PJ Varejo""]","[""PJ Varejo""]",Não,Não,,Não,CAIXA TÍTULO PÚBLICO MPE FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESP LIMITADA,"Fundo reaberto para novas aplicações a partir de 15/01/2024 (inclusive).

Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).

Nome alterado de CAIXA FIC EXPANDIR RF LP para CAIXA FIC TITULO PUBLICO MPE RF LP, em 15 JAN 2024, conforme aprovado em Assembleia Geral de Cotistas.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5833.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5833.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5833.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5833.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5833.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5833.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5833.pdf,,
RENDA FIXA,CAIXA FIC FIF EQUILIBRIO MPE RF LP RESP LTDA,CAIXA FIC FIF EQUILIBRIO MPE RF LP RESP LTDA,05/07/2006,"5,94790800","0,049","0,15","6,62","13,92","41,278",TODOS,TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-equilibrio-mpe-rf-lp/,07.986.172/0001-25,5405,Moderado,1.0,1000.0,100.0,100.0,100.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF até 49% Crédito Privado,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,"[""PJ Varejo""]","[""PJ Varejo""]",Não,Não,,Não,CAIXA EQUILIBRIO MPE FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,"*Nome alterado de CAIXA FIC FORTALECER RF LONGO PRAZO para CAIXA FIC EQUILIBRIO MPE RF LONGO PRAZO, em 15 JAN 2024, conforme aprovado em Assembleia Geral de Cotistas.

Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5405.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5405.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5405.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5405.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5405.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5405.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5405.pdf,,
RENDA FIXA,CAIXA FIF SAUDE SUPLEMENTAR ANS RF LP - RESP LTDA,CAIXA FIF SAUDE SUPLEMENTAR ANS RF LP - RESP LTDA,15/07/2008,"5,17819600","0,052","0,15","6,89","14,46","799,711",TODOS,TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-saude-suplementar-anf-rf,09.181.268/0001-41,5080,Conservador,0.35,1000.0,0.01,0.01,100.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF 100% TPF - Longo Prazo,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,,,Não,Não,,Não,CAIXA SAÚDE SUPLEMENTAR - ANS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,"¹Condições excepcionais de estorno e movimentação retroativa estão descritas no TE099.
1.	Para providenciar o resgate, a unidade de relacionamento deverá acessar o endereço:  
https://www2.ans.gov.br/SAGA-externo/pages/validaAutorizacao.xhtml
2.	Validar o resgate com o código recebido pela Operadora. 
3.	Desbloquear as cotas no SIART, conforme preceitos do TE099. 
4.	Efetuar o comando de resgate no SIART em D+1 do dia do desbloqueio das cotas, conforme TE099.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5080.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5080.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5080.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5080.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5080.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5080.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5080.pdf,,
RENDA FIXA,CAIXA FIC RELACIONAMENTO IDEAL RF LP,CAIXA FIC RELACIONAMENTO IDEAL RF LP,16/04/2012,"3,33262300","0,050","0,14","6,56","13,77","12,988",TODOS,TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-relacionamento-ideal-rf-longo-prazo,10.577.505/0001-77,5566,Moderado,1.0,1000.0,100.0,100.0,100.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF até 49% Crédito Privado,Fechado para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,"[""Pessoa Física""]","[""Pessoa Física""]",Não,Não,,Não,CAIXA RELACIONAMENTO IDEAL FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESP LIMITADA,"Fundo fechaco para novas aplicações a partir de 28/02/2023.

Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).

Destinado à Pessoas Físicas que possuam conta-salário na CAIXA, inclusive empregados da CAIXA. Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).

Fundo disponível para aplicação somente via conta corrente marcada como conta-salário (CS), ou conta-salário empregado CAIXA. 

Caso ocorra desmarcação da conta, o cotista não poderá realizar novas aplicações no fundo, no entanto as condições do produto permanecem válidas enquanto houver recursos aplicados. 

As regras para marcação e desmarcação da conta estão no CO020.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5566.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5566.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5566.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5566.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5566.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5566.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5566.pdf,,
RENDA FIXA,CAIXA FIC FIF OAB RF CRÉD PRIV LP RESP LTDA,CAIXA FIC FIF OAB RF CRED PRIV LP RESP LTDA,23/09/2014,"3,06702100","0,052","0,15","7,00","14,74","1.772,812",TODOS,TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-oab-rf-credito-privado-longo-prazo,14.120.488/0001-03,5970,Moderado,0.4,1000.0,100.0,0.01,0.02,D+0 (du),D+0 (du),D+00 (du),CDI,RF Crédito Privado sem Risco Mercado,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Não se aplica,NÃO SE APLICA,,,,Sim,Não,,Não,CAIXA OAB FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMIT,"Investidores Pessoas Físicas e Jurídicas, desde que previamente atendida a exigência a seguir:

Advogados e estagiários de Direito, filiados à Ordem dos Advogados do Brasil – OAB, e escritórios de advocacia, contemplados na estratégia de relacionamento com a Entidade.
A verificação do atendimento a estes critérios deverá ser feita no âmbito das Agências e Postos de Atendimento.

Movimentações: O FUNDO oferece mecanismo resgate automático.

Para ativar a funcionalidade de Resgate Automático, acessar o SIART -> Movimentação Automática -> Marcar

As regras da funcionalidade de Movimentação Automática estão descritas no MN TE099.

**Esse fundo não possui adiantamento de resgate, os resgates efetuados ficarão disponíveis no processamento noturno.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5970.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5970.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5970.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5970.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5970.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5970.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5970.pdf,,
RENDA FIXA,CAIXA FIC FIFINVESTIDOR RF LP RESP LTDA,CAIXA FIC FIFINVESTIDOR RF LP RESP LTDA,01/06/1999,"19,19953200","0,049","0,15","6,73","14,13","956,384",TODOS,TODOS,http://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-investidor-rf-longo-prazo,03.164.294/0001-85,89,Moderado,0.85,5000.0,100.0,100.0,500.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF até 49% Crédito Privado,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,"[""Pessoa Física"", ""Private""]","[""Pessoa Física"", ""Private""]",Não,Não,,Não,CAIXA INVESTIDOR FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0089.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0089.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0089.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0089.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_89.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_89.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0089.pdf,,
RENDA FIXA,CAIXA FIC FIF EXPERTISE RF CRED PRIV LP RESP LTDA,CAIXA FIC FIF EXPERTISE RF CRED PRIV LP RESP LTDA,02/07/2009,"4,99101600","0,052","0,15","6,99","14,74","3.316,331",TODOS,TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-expertise-rf-credito-privado-longo-prazo,10.646.888/0001-98,5156,Moderado,0.5,20000.0,100.0,100.0,1000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF Crédito Privado sem Risco Mercado,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,"[""Pessoa Física"", ""PJ Varejo"", ""Private""]","[""Pessoa Física"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA EXPERTISE FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESP LIMITADA,*Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5156.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5156.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5156.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5156.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5156.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5156.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5156.pdf,,
RENDA FIXA,CAIXA FIC FIF SELEÇÃO RF RESP LTDA,CAIXA FIC FIF SELECAO RF RESP LTDA,01/10/2003,"29,48846300","0,047","0,14","6,33","28,90","21,134",TODOS,TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-selecao-rf-longo-prazo,03.737.207/0001-31,5401,Conservador,1.1,30000.0,100.0,100.0,15000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF até 49% Crédito Privado,Fechado para captação,CURTO PRAZO,GERAL,,17h00,Sim · Automatico · 95%,AUTOMATICO,95.0,,,Não,Não,,Não,CAIXA SELEÇÃO FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA,"Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).O Fundo está fechado para novas adesões e aplicações adicionais, por tempo indeterminado.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5401.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5401.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5401.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5401.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5401.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5401.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5401.pdf,,
RENDA FIXA,CAIXA FIC FIF PERSONAL RF LP RESP LTDA,CAIXA FIC FIF PERSONAL RF LP RESP LTDA,03/11/1997,"30,88805200","0,050","0,15","6,86","14,42","3.116,793",TODOS,TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-personal-rf-longo-prazo,02.201.163/0001-68,83,Moderado,0.6,50000.0,100.0,100.0,5000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF até 49% Crédito Privado,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,"[""Pessoa Física""]","[""Pessoa Física""]",Não,Não,,Não,CAIXA PERSONAL FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0083.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0083.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0083.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0083.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_83.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_83.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0083.pdf,,
RENDA FIXA,CAIXA FIC FIF SUPREMO RF LP RESP LTDA,CAIXA FIC FIF SUPREMO RF LP RESP LTDA,04/07/2006,"6,24363400","0,049","0,15","6,74","14,17","121,760",TODOS,TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-supremo-rf-longo-prazo,07.986.178/0001-00,5406,Moderado,0.8,70000.0,100.0,100.0,35000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF até 49% Crédito Privado,Fechado para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,"[""GOV"", ""Pessoa Física"", ""Private""]","[""GOV"", ""Pessoa Física"", ""Private""]",Não,Não,,Não,CAIXA SUPREMO FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,"FUNDO FECHADO PARA APLICAÇÕES A PARTIR DE 08/04/2024, INCLUSIVE

Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5406.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5406.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5406.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5406.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5406.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5406.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5406.pdf,,
RENDA FIXA,CAIXA FIC FIF PATRIMONIO IND.DE PRECOS RF LP RESP LTDA,CAIXA FIC FIF PATRIMONIO IND.DE PRECOS RF LP RESP LTDA,03/01/2000,"23,82032000","0,188","0,09","6,39","11,56","94,160",TODOS,TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-patrimonio-indice-precos-rf-longo-prazo,03.191.874/0001-61,46,Moderado,0.3,100000.0,100.0,100.0,10000.0,D+0 (du),D+3 (du),D+03 (du),IPCA+6%,RF Índice de Preços,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,"[""Institucional"", ""PJ Atacado""]","[""Institucional"", ""PJ Atacado""]",Não,Não,,Não,CAIXA PATRIMÔNIO ÍNDICE DE PREÇOS FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESP LIMITADA,Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0046.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0046.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0046.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_46.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_46.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_46.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0046.pdf,,https://web.microsoftstream.com/video/140b7682-00df-491d-b451-73ae70a040fa?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e
